host_id	host_isolates	min_host_isolates_dis	max_host_isolates_dis	host_mrca_node	outgroup_isolate	outgroup_snp_dis
liu2020_M_lineage2.2.1_strain1	ERR3559558;ERR3559559;ERR3559560;ERR3559561;ERR3559562;ERR3559563;ERR3559564;ERR3559565;ERR3559566;ERR3559567;ERR3559568;ERR3559569;ERR3559570;ERR3559571;ERR3559572;ERR3559573;ERR3559574;ERR3559575;ERR3559577;ERR3559578;ERR3559579;ERR3559580;ERR3559581;ERR3559582;ERR3559583;ERR3559584;ERR3559585;ERR3559586;ERR3559587;ERR3559588;ERR3559589;ERR3559590;ERR3559591;ERR3559592;ERR3559593;ERR3559594;ERR3559595;ERR3559596;ERR3559597;ERR3559598;ERR3559599;ERR3559601;ERR3559602;ERR3559603;ERR3559604;ERR3559605;ERR3559606;ERR3559607;ERR3561767	0	4	node803	SRR13423531	175
liu2020_O_lineage2.2.1_strain1	ERR3559609;ERR3559610;ERR3559611;ERR3559615;ERR3559616;ERR3559618;ERR3559619;ERR3559620;ERR3559621;ERR3559623;ERR3559625;ERR3559626;ERR3559627;ERR3559629;ERR3559630;ERR3559631;ERR3559632;ERR3559634;ERR3559636;ERR3559637	0	0	node5790	SRR13423575	117
liu2020_P_lineage2.2.1_strain1	ERR3559638;ERR3559639;ERR3559640;ERR3559641;ERR3559642;ERR3559643;ERR3559644;ERR3559645;ERR3559646;ERR3559647;ERR3559648;ERR3559649;ERR3559650;ERR3559651;ERR3559652;ERR3559653;ERR3559654;ERR3559655;ERR3559656;ERR3559657;ERR3559658;ERR3559659;ERR3559660;ERR3559661;ERR3559662;ERR3559663;ERR3559664;ERR3559665;ERR3559666;ERR3559667;ERR3559668;ERR3559669;ERR3559670;ERR3559671;ERR3559672;ERR3559673;ERR3559674;ERR3559675;ERR3559676;ERR3559677;ERR3559678;ERR3559679;ERR3559680;ERR3559681;ERR3559682;ERR3559683;ERR3559684;ERR3559685;ERR3559686;ERR3559687	0	6	node2793	ERR2510756	167
liu2020_Q_lineage2.2.1.1_strain1	ERR3559688;ERR3559689;ERR3559690;ERR3559691;ERR3559692;ERR3559693;ERR3559694;ERR3559695;ERR3559696;ERR3559697;ERR3559698;ERR3559699;ERR3559700;ERR3559701;ERR3559702;ERR3559703;ERR3559704;ERR3559705;ERR3559706;ERR3559707;ERR3559708;ERR3559709;ERR3559710;ERR3559711;ERR3559712;ERR3559713;ERR3559714;ERR3559715;ERR3559716;ERR3559717;ERR3559718;ERR3559719;ERR3559720;ERR3559721;ERR3559722;ERR3559723;ERR3559724;ERR3559725;ERR3559726;ERR3559727;ERR3559728;ERR3559729;ERR3559730;ERR3559731;ERR3559732;ERR3559733;ERR3559734;ERR3559735;ERR3559736;ERR3559737	0	11	node3867	ERR2517125	112
liu2020_R_lineage2.2.1.1_strain1	ERR3559738;ERR3559739;ERR3559740;ERR3559741;ERR3559742;ERR3559743;ERR3559744;ERR3559745;ERR3559746;ERR3559747;ERR3559748;ERR3559749;ERR3559750;ERR3559751;ERR3559752;ERR3559753;ERR3559754;ERR3559755;ERR3559756;ERR3559757;ERR3559758;ERR3559759;ERR3559760;ERR3559761;ERR3559762;ERR3559763;ERR3559764;ERR3559765;ERR3559766;ERR3559767	0	0	node3794	SRR13423560	101
liu2020_S_lineage2.2.1_strain1	ERR3559768;ERR3559769;ERR3559770;ERR3559771;ERR3559772;ERR3559773;ERR3559774;ERR3559775;ERR3559776;ERR3559777;ERR3559778;ERR3559779;ERR3559780;ERR3559781;ERR3559782;ERR3559783;ERR3559784;ERR3559785;ERR3559786;ERR3559787;ERR3559788;ERR3559789;ERR3559790;ERR3559791;ERR3559792;ERR3559793;ERR3559794;ERR3559795;ERR3559796;ERR3559797;ERR3559798;ERR3559799;ERR3559800;ERR3559801;ERR3559802;ERR3559803;ERR3559804;ERR3559805;ERR3559806;ERR3559807;ERR3559808;ERR3559809;ERR3559810;ERR3559811;ERR3559812;ERR3559813;ERR3559814;ERR3559815;ERR3559816;ERR3559817	0	20	node3033	SRR13423532	146
liu2020_T_lineage2.2.1_strain1	ERR3559818;ERR3559819;ERR3559820;ERR3559821;ERR3559822;ERR3559823;ERR3559824;ERR3559825;ERR3559826;ERR3559827;ERR3559828;ERR3559829;ERR3559830;ERR3559831;ERR3559832;ERR3559833;ERR3559834;ERR3559835;ERR3559836;ERR3559837;ERR3559838;ERR3559839;ERR3559840;ERR3559841;ERR3559842;ERR3559843;ERR3559844;ERR3559845;ERR3559846;ERR3559847;ERR3559848;ERR3559849;ERR3559850;ERR3559851;ERR3559852;ERR3559853;ERR3559854;ERR3559855;ERR3559856;ERR3559857;ERR3559858;ERR3559859;ERR3559860;ERR3559861;ERR3559862;ERR3559863;ERR3559864;ERR3559865;ERR3559866;ERR3559867	0	2	node8978	SRR12062506	146
martin2018_patientA_lineage2.2.1_strain1	SRR6397471;SRR6397708;SRR6397730;SRR6397784	0	2	node5456	ERR2510535	156
merker2013_B_lineage2.2.1_strain1	SRR611415;SRR611416;SRR611417;SRR611426	0	5	node10291	SRR6356985	28
merker2013_C_lineage2.2.1_strain1	SRR611419;SRR611420;SRR611421	3	6	node7433	SRR611418	19
mokrousov2020_patient10_lineage2.2.1_strain1	SRR11871427;SRR11871436;SRR11871440;SRR11871447	0	4	node10609	SRR10380171	18
mokrousov2020_patient2_lineage2.2.1_strain1	SRR11871430;SRR11871438;SRR11871441;SRR11871445	0	0	node10585	SRR11871424	12
mokrousov2020_patient3_lineage2.2.1_strain1	SRR11871424;SRR11871429	0	0	node10592	SRR11871441	12
mokrousov2020_patient5_lineage2.2.1_strain1	SRR11871410;SRR11871425;SRR11871431;SRR11871442	0	3	node10568	SRR11871412	19
nimmo2020_K0009_lineage2.2.1_strain1	SRR10315483;SRR10315484	1	1	node1426	SRR9971135	22
nimmo2020_K0010_lineage2.2.1_strain1	SRR10315478;SRR10315479	1	1	node2089	SRR9971147	16
nimmo2020_K0025_lineage2.2.1_strain1	SRR10315467;SRR10315468;SRR9971030	0	0	node2384	SRR11349196	15
nimmo2020_K0042_lineage2.2.1_strain1	SRR10315708;SRR10315709	0	0	node9822	ERR5987344	14
nimmo2020_K0060_lineage2.2.1_strain1	SRR10315680;SRR10315681;SRR11349165;SRR9971349	0	0	node2075	SRR9971147	12
nimmo2020_K0061_lineage2.2.1_strain1	SRR10315746;SRR10315747;SRR10315748;SRR9971139	0	0	node1472	SRR9971060	35
nimmo2020_K0062_lineage2.2.1.1_strain1	SRR10315744;SRR10315745;SRR9971140	0	0	node3591	ERR6362602	14
nimmo2020_K0063_lineage2.2.1.1_strain1	SRR10315743;SRR9971134	1	1	node3592	ERR6362602	14
nimmo2020_K0064_lineage2.2.1_strain1	SRR10315738;SRR10315740;SRR10315742;SRR11349163;SRR9971136	0	1	node2273	SRR9971218	19
nimmo2020_K0065_lineage2.2.1_strain1	SRR11349162;SRR9971137	0	0	node2685	ERR6362444	24
nimmo2020_K0071_lineage2.2.2_strain1	SRR10315729;SRR11349159	0	0	node475	ERR6362041	13
nimmo2020_K0079_lineage2.2.1_strain1	SRR10315674;SRR10315675;SRR9971215	0	0	node2294	SRR9971355	13
nimmo2020_P0040_lineage2.2.2_strain1	SRR10315626;SRR9971305	0	0	node500	ERR6362277	15
nimmo2020_P0072_lineage2.2.2_strain1	SRR10315619;SRR9971011	0	0	node177	ERR5987181	11
nimmo2020_P0082_lineage2.2.2_strain1	SRR10315507;SRR10315614;SRR10315615;SRR9971019;SRR9971143;SRR9971254;SRR9971329	0	5	node77	ERR6362512	12
nimmo2020_P0176_lineage2.2.2_strain1	SRR10315593;SRR10315594;SRR10315595;SRR9971327	0	0	node503	SRR9971029	11
nimmo2020_P0179_lineage2.2.2_strain1	SRR10315592;SRR9971325	0	0	node161	ERR6362660	26
nimmo2020_P0200_lineage2.2.2_strain1	SRR10315591;SRR11349170;SRR9971028	0	0	node542	ERR6362277	17
nimmo2020_P3418_lineage2.2.1_strain1	SRR10315588;SRR9971216	0	0	node2258	SRR9971016	24
nimmo2020_P3524_lineage2.2.2_strain1	SRR10315495;SRR10315496;SRR9971062;SRR9971117;SRR9971210	0	1	node122	ERR6362264	15
nimmo2020_R0036_lineage2.2.1_strain1	SRR10315562;SRR10315563;SRR9971108	0	0	node5579	SRR9971354	12
nimmo2020_R0040_lineage2.2.1_strain1	SRR10315559;SRR9971115	0	0	node5660	SRR9971330	11
nimmo2020_R0055_lineage2.2.1_strain1	SRR10315550;SRR9971313	0	0	node2146	SRR11349131	16
nimmo2020_R0057_lineage2.2.1_strain1	SRR10315548;SRR10315549;SRR9971015	0	0	node5666	SRR9971220	22
nimmo2020_R0061_lineage2.2.1_strain1	SRR10315545;SRR10315546;SRR9971005	0	0	node2370	SRR9971214	37
nimmo2020_R0075_lineage2.2.1_strain1	SRR10315539;SRR10315540	0	0	node2351	SRR10315524	18
nimmo2020_R0091_lineage2.2.1_strain1	SRR10315527;SRR9971208	0	0	node5657	SRR9971115	13
nimmo2020_R0092_lineage2.2.1_strain1	SRR10315526;SRR9971149	0	0	node2316	SRR9971032	12
nimmo2020_R0094_lineage2.2.1_strain1	SRR10315524;SRR10315525;SRR11349190	0	0	node2363	SRR10315545	23
nimmo2020_R0095_lineage2.2.1_strain1	SRR10315520;SRR10315522;SRR10315523;SRR9971145	0	0	node2144	SRR11349131	16
nimmo2020_R0098_lineage2.2.1_strain1	SRR10315515;SRR10315516;SRR9971142	0	0	node4037	SRR9971358	24
nimmo2020_R0099_lineage2.2.1_strain1	SRR10315513;SRR10315514;SRR9971156	0	0	node2311	SRR10315635	13
wada2015_patient1_lineage2.2.1_strain1	DRR019436;DRR019437	2	2	node5859	DRR019438	11
walker2013_P000025_lineage2.2.1_strain1	ERR025839;ERR025840	0	0	node2340	SRR9971322	12
walker2013_P000262_lineage2.2.1_strain1	ERR047003;ERR072027	0	0	node5993	ERR2516796	41
walker2018b_ 878948_lineage2.2.1.2_strain1	ERR2516917;ERR2516935;ERR2517097	0	0	node2536	ERR2516906	59
walker2018b_ 908083_lineage2.2.1_strain1	ERR2516769;ERR2516775;ERR2517033;ERR2517112	0	9	node11009	SRR13232625	40
walker2018b_ 922004_lineage2.2.1_strain1	ERR2516805;ERR2516844;ERR2516968;ERR2516982;ERR2517089	0	0	node8029	ERR2516950	14
walker2018b_ 961984_lineage2.2.1_strain1	ERR2516899;ERR2516960	0	0	node6276	ERR386982	25
walker2018b_ 976165_lineage2.2.1_strain1	ERR2516780;ERR2516829	0	0	node1361	ERR117657	43
walker2018b_06TB_0001_lineage2.2.1_strain1	ERR2510254;ERR2510279;ERR2510329	0	1	node10685	SRR16088341	11
walker2018b_06TB_0002_lineage2.2.1_strain1	ERR2510360;ERR2510459;ERR2510510;ERR2510653;ERR2510682	0	7	node8838	ERR2510678	17
walker2018b_06TB_0004_lineage2.2.1_strain1	ERR2510686;ERR2510690;ERR2510702;ERR2510703;ERR2510709;ERR2510723	0	2	node10546	SRR10379921	27
walker2018b_06TB_0060_lineage2.2.1_strain1	ERR2510733;ERR2510735	0	0	node8669	SRR5153317	21
walker2018b_06TB_0390_lineage2.2.1_strain1	ERR2510838;ERR2510839;ERR2510841;ERR2510843;ERR2510845;ERR2510846	0	5	node10664	SRR16087889	25
walker2018b_06TB_0400_lineage2.2.1_strain1	ERR2510848;ERR2510850	0	0	node11783	SRR10380099	14
walker2018b_1004213_lineage2.2.1.1_strain1	ERR2516824;ERR2516841;ERR2517010	0	0	node3973	ERR2516838	30
walker2018b_1064943_lineage2.2.1_strain1	ERR2516926;ERR2517016	0	0	node10979	ERR2516787	15
walker2018b_1088853_lineage2.2.1.1_strain1	ERR2516846;ERR2516959	9	9	node3789	SRR8651644	122
walker2018b_1108051_lineage2.2.1_strain1	ERR2516825;ERR2517013	0	0	node1062	SRR11461663	65
walker2018b_1169353_lineage2.2.1_strain1	ERR2517035;ERR2517036;ERR2517037	1	8	node7646	ERR2516741	18
walker2018b_1187395_lineage2.2.1_strain1	ERR2516856;ERR2517052	0	0	node730	SRR12062546	386
walker2018b_1287834_lineage2.2.1_strain1	ERR2516765;ERR2516983	0	0	node10972	ERR294263	11
walker2018b_1293154_lineage2.2.1_strain1	ERR2516872;ERR2517011	0	0	node10967	ERR2517009	11
walker2018b_1296295_lineage2.2.1_strain1	ERR2517071;ERR2517092	0	0	node6429	ERR2517096	18
walker2018b_1298462_lineage2.2.1_strain1	ERR2516795;ERR2516888;ERR2516963	0	1	node2491	ERR2517307	11
walker2018b_1304466_lineage2.2.1_strain1	ERR2516842;ERR2516853;ERR2517046	0	0	node1408	ERR386992	19
walker2018b_1319204_lineage2.2.1_strain1	ERR2516895;ERR2516977	0	0	node8929	ERR2517087	27
walker2018b_1326623_lineage2.2.1_strain1	ERR2516788;ERR2516893	1	1	node8241	ERR2517032	21
walker2018b_1340707_lineage2.2.1_strain1	ERR2516759;ERR2516826;ERR2516866;ERR2516973;ERR2517083	0	1	node8392	SRR6356999	11
walker2018b_1357690_lineage2.2.1_strain1	ERR2516882;ERR2516927	0	0	node11869	ERR2516991	11
walker2018b_1368572_lineage2.2.1_strain1	ERR2517009;ERR2517098	0	0	node10960	ERR2517011	11
walker2018b_1436578_lineage2.2.1.2_strain1	ERR2516906;ERR2516936	0	0	node2532	ERR4553606	18
walker2018b_1473471_lineage2.2.1_strain1	ERR2516785;ERR2516887	0	0	node10031	ERR6362762	14
walker2018b_1474545_lineage2.2.1_strain1	ERR2516822;ERR2517099	1	1	node11850	ERR2516876	17
walker2018b_1512625_lineage2.2.1_strain1	ERR2516748;ERR2516799	0	0	node5988	ERR2516852	50
walker2018b_1551041_lineage2.2.1_strain1	ERR2516916;ERR2516991;ERR2517006	0	0	node11844	ERR2516876	14
walker2018b_1585405_lineage2.2.1_strain1	ERR2516876;ERR2516900	2	2	node11841	ERR2516991	14
walker2018b_SSM_0098-14_lineage2.2.1.1_strain1	ERR2510870;ERR2510871	0	0	node3719	ERR2510305	14
witney2017_012_lineage2.2.1_strain1	ERR1750895;ERR1750896	1	1	node1316	ERR245692	12
witney2017_020_lineage2.2.1_strain1	ERR1750911;ERR1750912	7	7	node1180	ERR245692	35
witney2017_023_lineage2.2.1_strain1	ERR1750917;ERR1750918	0	0	node2453	ERR5987342	24
witney2017_034_lineage2.2.1.1_strain1	ERR1750939;ERR1750940	2	2	node3453	ERR108143	16
wollenberg2017_1_lineage2.2.1_strain1	SRR1163291;SRR1169108;SRR1172352;SRR1180924;SRR1181032	0	4	node10743	SRR1163407	12
wollenberg2017_10_lineage2.2.1_strain1	SRR1162495;SRR1163421;SRR1168996;SRR1172328;SRR1180983;SRR1184001	0	1	node7552	SRR16088287	27
wollenberg2017_102_lineage2.2.1_strain1	SRR1159370;SRR1163329;SRR1169090;SRR1172367;SRR1181104;SRR1181248	0	0	node8526	SRR13232725	11
wollenberg2017_104_lineage2.2.1_strain1	SRR1159279;SRR1159351;SRR1180951;SRR1181041;SRR1181073;SRR1181154	0	3	node11396	SRR13232582	14
wollenberg2017_12_lineage2.2.1_strain1	SRR1163365;SRR1169068;SRR1172314	0	0	node7560	SRR16088287	27
wollenberg2017_13_lineage2.2.1_strain1	SRR1159954;SRR1163325;SRR1169121;SRR1172219;SRR1180936;SRR1183962	0	0	node11145	SRR13232684	13
wollenberg2017_14_lineage2.2.1_strain1	SRR1162505;SRR1163432;SRR1169070;SRR1172449;SRR1181082;SRR1181159	0	2	node11372	SRR6458387	22
wollenberg2017_17_lineage2.2.1_strain1	SRR1159369;SRR1162504;SRR1180958;SRR1181125;SRR1181151;SRR1184039	0	5	node8159	SRR1162971	24
wollenberg2017_18_lineage2.2.1_strain1	SRR1162541;SRR1163348;SRR1181025;SRR1184036	0	0	node11179	SRR13232684	14
wollenberg2017_19_lineage2.2.1_strain1	SRR1163299;SRR1169025;SRR1172411	0	0	node11389	SRR13232582	14
wollenberg2017_2_lineage2.2.1_strain1	SRR1159977;SRR1180937;SRR1184120	0	0	node10923	SRR13232462	15
wollenberg2017_20_lineage2.2.1_strain1	SRR1159959;SRR1181124;SRR1181202	0	0	node11442	SRR1172064	11
wollenberg2017_21_lineage2.2.1_strain1	SRR1159283;SRR1162491;SRR1162542;SRR1163397;SRR1166920;SRR1169073;SRR1169144;SRR1172291;SRR1172351;SRR1180989;SRR1181094;SRR1181205;SRR1181208;SRR1181241;SRR1181278	0	2	node11500	SRR13232695	16
wollenberg2017_23_lineage2.2.1_strain1	SRR1162509;SRR1180990;SRR1184127	0	0	node10106	SRR5153208	17
wollenberg2017_25_lineage2.2.1_strain1	SRR1166916;SRR1169063;SRR1172250	0	1	node8154	SRR1159204	24
wollenberg2017_26_lineage2.2.1_strain1	SRR1159298;SRR1181141;SRR1181153	0	0	node8282	SRR11033729	11
wollenberg2017_27_lineage2.2.1_strain1	SRR1162531;SRR1181132;SRR1181329	0	0	node11588	SRR13232439	11
wollenberg2017_29_lineage2.2.1_strain1	SRR1159005;SRR1162532;SRR1181069;SRR1181095;SRR1181110;SRR1181206	0	0	node8281	SRR5486885	18
wollenberg2017_30_lineage2.2.1_strain1	SRR1159175;SRR1163303;SRR1169113;SRR1172345;SRR1181157;SRR1181158	0	3	node8128	SRR1159204	13
wollenberg2017_31_lineage2.2.1_strain1	SRR1159362;SRR1180984;SRR1184123	0	1	node11092	SRR1172072	15
wollenberg2017_32_lineage2.2.1_strain1	SRR1159389;SRR1163326;SRR1169088;SRR1180976;SRR1184125;SRR1172264	0	20	node11080	SRR13232684	17
wollenberg2017_35_lineage2.2.1_strain1	SRR1163310;SRR1163406;SRR1168992;SRR1169045;SRR1172072;SRR1172201	0	0	node11123	SRR1184123	15
wollenberg2017_37_lineage2.2.1_strain1	SRR1163317;SRR1163376;SRR1163414;SRR1168979;SRR1169009;SRR1169109;SRR1172320;SRR1174829;SRR1174838	0	1	node8901	SRR13232588	16
wollenberg2017_38_lineage2.2.1_strain1	SRR1163313;SRR1169027;SRR1172368;SRR1181093;SRR1181152	0	1	node11284	SRR1180976	11
wollenberg2017_39_lineage2.2.1_strain1	SRR1162502;SRR1180994;SRR1181109	0	1	node7810	SRR10397097	13
wollenberg2017_4_lineage2.2.1_strain1	SRR1159150;SRR1180957;SRR1184034	0	1	node11339	SRR6458387	19
wollenberg2017_40_lineage2.2.1_strain1	SRR1163314;SRR1166917;SRR1169074;SRR1169143;SRR1172117;SRR1174821	0	1	node11343	SRR1159121	11
wollenberg2017_41_lineage2.2.1_strain1	SRR1162483;SRR1181122;SRR1181310	0	1	node10522	SRR5153264	18
wollenberg2017_44_lineage2.2.1_strain1	SRR1159935;SRR1180945;SRR1181129	0	1	node7852	SRR6458399	25
wollenberg2017_45_lineage2.2.1_strain1	SRR1163332;SRR1163392;SRR1169033;SRR1169119;SRR1172071;SRR1172230	0	0	node10417	SRR13232731	17
wollenberg2017_46_lineage2.2.1_strain1	SRR1159359;SRR1159779;SRR1180944;SRR1181074;SRR1181114;SRR1181309	0	169	node6237	ERR2517105	99
wollenberg2017_47_lineage2.2.1_strain1	SRR1159154;SRR1181072;SRR1181097	0	1	node8888	ERR2517484	61
wollenberg2017_48_lineage2.2.1_strain1	SRR1162529;SRR1181103;SRR1181149	0	0	node11160	SRR13232684	13
wollenberg2017_53_lineage2.2.1_strain1	SRR1163380;SRR1169140;SRR1174839	0	0	node11000	SRR13232625	28
wollenberg2017_54_lineage2.2.1_strain1	SRR1166911;SRR1169133;SRR1172272	0	1	node6978	SRR16088042	20
wollenberg2017_56_lineage2.2.1_strain1	SRR1163007;SRR1163452;SRR1169065	0	0	node6978	SRR16088042	20
wollenberg2017_57_lineage2.2.1_strain1	SRR1163336;SRR1169129;SRR1174857;SRR1181155;SRR1181196	0	2	node11227	SRR13232684	13
wollenberg2017_58_lineage2.2.1_strain1	SRR1162977;SRR1163407;SRR1168993	0	0	node10736	SRR1169108	12
wollenberg2017_59_lineage2.2.1_strain1	SRR1162535;SRR1163349;SRR1163405;SRR1169086;SRR1169142;SRR1172064;SRR1172392;SRR1181134;SRR1181307	0	1	node11304	SRR6458387	23
wollenberg2017_61_lineage2.2.1_strain1	SRR1159790;SRR1162485;SRR1162498;SRR1181007;SRR1181019;SRR1181045;SRR1181247;SRR1183663;SRR1184035	0	2	node11092	SRR1172072	16
wollenberg2017_62_lineage2.2.1_strain1	SRR1163318;SRR1163431;SRR1169096;SRR1172231;SRR1172383	0	3	node10237	SRR11033743	30
wollenberg2017_64_lineage2.2.1_strain1	SRR1159986;SRR1180963;SRR1183959	0	0	node11268	SRR13232684	12
wollenberg2017_65_lineage2.2.1_strain1	SRR1163411;SRR1169008;SRR1172423	0	0	node7552	SRR16088287	28
wollenberg2017_68_lineage2.2.1_strain1	SRR1163304;SRR1169136;SRR1172346	0	0	node7885	SRR1163195	14
wollenberg2017_72_lineage2.2.1_strain1	SRR1159818;SRR1163298;SRR1169135;SRR1172059;SRR1181150;SRR1181305	0	0	node11413	SRR6458387	23
wollenberg2017_74_lineage2.2.1_strain1	SRR1162533;SRR1181107;SRR1181311	0	0	node10260	SRR16087921	22
wollenberg2017_77_lineage2.2.1_strain1	SRR1163404;SRR1163429;SRR1168958;SRR1169050;SRR1172238;SRR1172387	0	1	node11241	SRR1169132	14
wollenberg2017_78_lineage2.2.1_strain1	SRR1159952;SRR1180935;SRR1184118	0	0	node6978	SRR16088042	20
wollenberg2017_79_lineage2.2.1_strain1	SRR1163415;SRR1169001;SRR1172144;SRR1180922;SRR1181135	0	0	node8191	SRR13232785	21
wollenberg2017_84_lineage2.2.1_strain1	SRR1159350;SRR1159729;SRR1180969;SRR1181031;SRR1181249;SRR1181308	0	2	node6622	SRR10397133	24
wollenberg2017_86_lineage2.2.1_strain1	SRR1163423;SRR1169128;SRR1172339	0	1	node11331	SRR6458420	13
wollenberg2017_89_lineage2.2.1_strain1	SRR1159526;SRR1180770;SRR1184040	0	0	node10760	SRR6356961	43
wollenberg2017_91_lineage2.2.1_strain1	SRR1163330;SRR1169101;SRR1172405	0	0	node11563	SRR6458387	21
wollenberg2017_92_lineage2.2.1_strain1	SRR1163353;SRR1169020;SRR1172085	0	0	node7892	SRR1172346	14
wollenberg2017_93_lineage2.2.1_strain1	SRR1163354;SRR1169044;SRR1172180	0	0	node11574	SRR6458419	23
wollenberg2017_98_lineage2.2.1_strain1	SRR1163387;SRR1169132;SRR1172269	0	1	node11084	SRR1162980	12
xu2018_A_lineage2.2.1_strain1	SRR3742653;SRR3742654;SRR3742663;SRR3742664	0	2	node5464	SRR1159066	14
xu2018_C_lineage2.2.1_strain1	SRR3742655;SRR3742656;SRR3742669;SRR3742670	0	8	node2756	SRR1367219	35
xu2018_D_lineage2.2.1_strain2	SRR3742659;SRR3742660;SRR3742661;SRR3742662	0	0	node4900	SRR13423657	189
